CEMETERY|SITECODE|PERIOD|LU_INT|E_DATE|L_DATE|CONTEXT|SEX|AGE|BONE_GP|BONES_PRESENT
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|P. Prox. Phalanges R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|P. Prox. Phalanges L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|P. Prox. Phalanges R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|P. Prox. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|P. Prox. Phalanges L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Lower Limbs|P. Dist. Phalanges R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Lower Limbs|P. Prox. Phalanges R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|P. Prox. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20554|UNDETERMINABLE|UNCLASSIFIED ADULT|Lower Limbs|P. Dist. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Lower Limbs|P. Prox. Phalanges L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Permanent teeth|Maxilla R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Permanent teeth|Maxilla L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Permanent teeth|Mandible R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Permanent teeth|Mandible L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla R I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Maxilla L M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible R I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20538|MALE|ADULT 26-35 YEARS|Permanent teeth|Mandible L M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla R I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Maxilla L M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible R I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20543|MALE|ADULT 18-25 YEARS|Permanent teeth|Mandible L M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla R I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Maxilla L M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible R I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L I1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L I2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L C
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L P3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L P4
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L M1
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L M2
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20574|FEMALE?|ADULT >46 YEARS|Permanent teeth|Mandible L M3
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Scapula R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Scapula L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Clavicle R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Clavicle L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Humerus R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Humerus L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Radius R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Radius L
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Ulna R
Medieval-Guildhall Yard|GYE92|10|OA101|1050|1140|20533|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Upper Limbs|Ulna L
